avg_centipawn_loss,std_centipawn_loss,median_centipawn_loss,max_centipawn_loss,cp_loss_q25,cp_loss_q75,top1_move_rate,blunder_rate,mistake_rate,cp_loss_variance,player_elo,opponent_elo,elo_diff,player_rd,game_length,time_base,won,is_computer
44.95652173913044,51.17189977939197,25.0,177.0,1.5,71.0,0.4782608695652174,0.0,0.08695652173913043,2618.5633270321364,2021,2058,-37,21.4,47,300,0.5,1
47.375,57.3394951872907,29.5,192.0,2.5,62.75,0.375,0.0,0.125,3287.8177083333335,2058,2021,37,19.2,47,300,0.5,0
33.31428571428572,46.21921148401476,19.0,236.0,3.5,42.5,0.34285714285714286,0.02857142857142857,0.05714285714285714,2136.2155102040815,2056,2087,-31,26.2,98,300,0.0,1
18.542857142857144,22.802685126528235,11.0,99.0,2.5,27.0,0.2571428571428571,0.0,0.0,519.962448979592,2087,2056,31,16.6,98,300,1.0,0
31.4,29.046957057249806,23.0,105.0,2.0,50.0,0.2571428571428571,0.0,0.02857142857142857,843.7257142857143,2009,2013,-4,23.0,318,300,0.0,1
27.228571428571428,29.30829791254709,18.0,112.0,5.0,41.5,0.17142857142857143,0.0,0.05714285714285714,858.976326530612,2013,2009,4,17.8,318,300,1.0,0
426.4583333333333,1825.643539028696,23.5,9177.0,3.25,82.0,0.5416666666666666,0.08333333333333333,0.08333333333333333,3332974.331597222,2156,2152,4,37.1,48,120,0.0,1
36.541666666666664,59.41098324851691,3.5,206.0,0.0,36.0,0.5833333333333334,0.041666666666666664,0.16666666666666666,3529.664930555556,2152,2156,-4,35.2,48,120,1.0,0
10.6,9.593747964169165,13.0,28.0,0.0,16.5,0.8,0.0,0.0,92.03999999999999,2739,1749,990,35.1,20,300,1.0,1
37.0,32.07802986469088,30.5,98.0,13.0,47.5,0.1,0.0,0.0,1029.0,1749,2739,-990,202.5,20,300,0.0,0
16.542857142857144,21.802153048518406,6.0,86.0,0.0,25.0,0.5428571428571428,0.0,0.0,475.3338775510204,2722,2939,-217,55.2,121,60,0.0,1
7.057142857142857,9.942528730208448,3.0,46.0,0.0,9.0,0.5714285714285714,0.0,0.0,98.8538775510204,2939,2722,217,40.9,121,60,1.0,0
35.17857142857143,44.19361102130082,14.5,181.0,0.0,66.75,0.4642857142857143,0.0,0.07142857142857142,1953.075255102041,2103,1920,183,18.7,55,300,1.0,1
406.44444444444446,1698.860736631798,7.0,8989.0,0.0,65.5,0.5555555555555556,0.07407407407407407,0.1111111111111111,2886127.8024691353,1920,2103,-183,19.6,55,300,0.0,0
41.48571428571429,91.67812371196815,14.0,520.0,1.0,29.0,0.6571428571428571,0.02857142857142857,0.05714285714285714,8404.878367346937,2141,1863,278,43.8,94,300,0.0,1
43.97142857142857,73.48060413247478,11.0,346.0,0.0,61.5,0.5428571428571428,0.05714285714285714,0.05714285714285714,5399.399183673469,1863,2141,-278,35.3,94,300,1.0,0
26.923076923076923,26.63993976217935,22.5,78.0,0.0,51.5,0.5769230769230769,0.0,0.0,709.6863905325444,2121,1890,231,47.0,52,120,1.0,1
45.30769230769231,67.60903969530044,18.5,282.0,0.25,66.0,0.3076923076923077,0.07692307692307693,0.038461538461538464,4570.98224852071,1890,2121,-231,29.8,52,120,0.0,0
43.91428571428571,54.43442788140159,23.0,224.0,7.0,53.5,0.37142857142857144,0.02857142857142857,0.11428571428571428,2963.1069387755106,2036,2041,-5,21.2,133,300,0.5,1
37.114285714285714,71.90341594451404,7.0,340.0,0.0,38.0,0.5714285714285714,0.05714285714285714,0.05714285714285714,5170.101224489796,2041,2036,5,18.9,133,300,0.5,0
44.05714285714286,68.67228297486251,5.0,313.0,0.0,74.0,0.5714285714285714,0.02857142857142857,0.17142857142857143,4715.8824489795925,1940,2127,-187,24.4,91,300,0.0,1
586.8,2213.082398569277,12.0,9656.0,0.0,70.0,0.42857142857142855,0.08571428571428572,0.14285714285714285,4897733.702857143,2127,1940,187,16.9,91,300,1.0,0
3.9285714285714284,5.787477685415614,0.0,17.0,0.0,5.0,0.7142857142857143,0.0,0.0,33.494897959183675,2854,2853,1,40.0,27,180,1.0,1
3.8461538461538463,4.503778821016752,2.0,15.0,0.0,5.0,0.38461538461538464,0.0,0.0,20.284023668639048,2853,2854,-1,28.5,27,180,0.0,0
51.457142857142856,79.14339349998758,18.0,339.0,0.0,67.0,0.4,0.05714285714285714,0.11428571428571428,6263.676734693877,2014,2097,-83,33.6,89,900,0.0,1
314.8285714285714,1608.5499323608076,24.0,9689.0,0.0,44.0,0.42857142857142855,0.02857142857142857,0.17142857142857143,2587432.884897959,2097,2014,83,43.5,89,900,1.0,0
18.914285714285715,30.92144094643847,8.0,159.0,0.0,20.0,0.5142857142857142,0.0,0.02857142857142857,956.1355102040816,2379,2319,60,45.5,80,900,0.0,1
8.2,13.321947519574069,1.0,56.0,0.0,10.0,0.7142857142857143,0.0,0.0,177.47428571428568,2319,2379,-60,141.5,80,900,1.0,0
13.0,14.274102423620198,8.5,44.0,3.0,15.75,0.5,0.0,0.0,203.75,2288,1747,541,43.6,16,900,1.0,1
1252.75,3243.402948679057,0.0,9833.0,0.0,65.75,0.625,0.125,0.125,10519662.6875,1747,2288,-541,42.8,16,900,0.0,0
12.428571428571429,17.571544715063308,4.0,70.0,0.0,14.5,0.45714285714285713,0.0,0.0,308.7591836734693,2231,2105,126,24.7,287,300,0.5,1
11.685714285714285,11.366043233047733,9.0,50.0,4.0,16.0,0.17142857142857143,0.0,0.0,129.18693877551019,2105,2231,-126,16.9,287,300,0.5,0
43.51428571428571,65.9672522343241,22.0,337.0,2.0,57.5,0.2857142857142857,0.05714285714285714,0.02857142857142857,4351.678367346938,2102,1910,192,47.6,181,120,1.0,1
34.94285714285714,67.2266710920781,18.0,392.0,1.5,40.5,0.34285714285714286,0.02857142857142857,0.02857142857142857,4519.42530612245,1910,2102,-192,30.1,181,120,0.0,0
64.4375,129.86866863778192,3.0,444.0,0.0,24.5,0.625,0.125,0.0625,16865.87109375,2220,2116,104,26.9,33,300,0.0,1
19.941176470588236,34.85680048128898,0.0,142.0,0.0,27.0,0.5882352941176471,0.0,0.058823529411764705,1214.9965397923877,2116,2220,-104,17.3,33,300,1.0,0
19.130434782608695,25.767023664106343,6.0,90.0,0.0,27.5,0.391304347826087,0.0,0.0,663.9395085066163,2146,1943,203,36.6,45,300,1.0,1
476.90909090909093,1952.5171843986168,33.0,9420.0,9.25,66.25,0.22727272727272727,0.09090909090909091,0.09090909090909091,3812323.3553719018,1943,2146,-203,31.1,45,300,0.0,0
51.3235294117647,63.93274066329179,24.5,299.0,0.0,81.5,0.47058823529411764,0.029411764705882353,0.11764705882352941,4087.3953287197237,2220,2004,216,18.1,69,300,0.0,1
24.942857142857143,39.29299672761973,10.0,194.0,0.0,29.5,0.6285714285714286,0.0,0.05714285714285714,1543.939591836735,2004,2220,-216,21.7,69,300,1.0,0
37.375,43.1333325283359,18.0,155.0,5.75,48.25,0.2916666666666667,0.0,0.125,1860.484375,2057,2008,49,20.0,48,300,0.0,1
15.083333333333334,21.19338864415557,4.0,76.0,0.0,20.75,0.5416666666666666,0.0,0.0,449.1597222222222,2008,2057,-49,26.6,48,300,1.0,0
26.896551724137932,27.30838550965392,19.0,123.0,5.0,40.0,0.1724137931034483,0.0,0.034482758620689655,745.7479191438763,2266,1843,423,82.4,57,60,1.0,1
18.107142857142858,20.359868238617793,12.5,69.0,0.0,31.25,0.5,0.0,0.0,414.52423469387753,1843,2266,-423,41.6,57,60,0.0,0
14.857142857142858,28.031080903144623,3.0,106.0,0.0,14.0,0.7142857142857143,0.0,0.047619047619047616,785.7414965986393,2107,1961,146,24.5,41,300,1.0,1
35.85,81.58509361396847,2.0,333.0,0.0,25.75,0.6,0.1,0.0,6656.1275,1961,2107,-146,26.3,41,300,0.0,0
45.84615384615385,80.77970628038679,8.0,307.0,2.0,51.0,0.46153846153846156,0.07692307692307693,0.0,6525.360946745562,2064,2060,4,27.7,26,900,0.0,1
27.615384615384617,29.86518029550199,23.0,106.0,5.0,35.0,0.7692307692307693,0.0,0.07692307692307693,891.9289940828404,2060,2064,-4,31.3,26,900,1.0,0
22.457142857142856,56.05779816130739,9.0,339.0,2.5,22.0,0.2857142857142857,0.02857142857142857,0.0,3142.476734693878,2199,1997,202,40.4,82,300,0.5,1
13.142857142857142,16.769262454422563,5.0,66.0,0.0,21.5,0.5142857142857142,0.0,0.0,281.2081632653062,1997,2199,-202,19.1,82,300,0.5,0
9.82857142857143,14.846809593378667,3.0,54.0,0.0,13.0,0.5428571428571428,0.0,0.0,220.42775510204083,3039,2955,84,28.1,155,0,0.5,1
8.085714285714285,10.781919862360661,4.0,42.0,0.0,11.0,0.6,0.0,0.0,116.24979591836734,2955,3039,-84,25.9,155,0,0.5,0
6.942857142857143,11.381546109239057,2.0,50.0,0.0,9.0,0.6,0.0,0.0,129.5395918367347,2867,2974,-107,77.7,261,60,0.0,1
7.828571428571428,13.054798163971775,0.0,52.0,0.0,12.5,0.5428571428571428,0.0,0.0,170.4277551020408,2974,2867,107,32.1,261,60,1.0,0
36.0,64.57508169929473,8.0,325.0,0.0,47.25,0.5,0.029411764705882353,0.08823529411764706,4169.941176470588,2153,1972,181,60.3,67,900,1.0,1
43.36363636363637,68.4100020074232,11.0,282.0,0.0,59.0,0.45454545454545453,0.06060606060606061,0.09090909090909091,4679.928374655647,1972,2153,-181,57.8,67,900,0.0,0
36.77272727272727,80.88371665443367,4.0,330.0,0.0,15.5,0.5909090909090909,0.045454545454545456,0.09090909090909091,6542.17561983471,2121,1894,227,48.1,45,300,0.0,1
4.826086956521739,11.083290101350746,0.0,52.0,0.0,4.5,0.6956521739130435,0.0,0.0,122.83931947069944,1894,2121,-227,30.0,45,300,1.0,0
5.947368421052632,9.281978488110152,2.0,29.0,0.0,5.5,0.7894736842105263,0.0,0.0,86.15512465373962,2875,1491,1384,77.3,38,60,1.0,1
32.89473684210526,67.28016422850764,4.0,241.0,0.5,22.0,0.47368421052631576,0.10526315789473684,0.0,4526.620498614959,1491,2875,-1384,35.7,38,60,0.0,0
41.55555555555556,35.47647455587407,39.0,120.0,9.25,53.25,0.3888888888888889,0.0,0.1111111111111111,1258.5802469135804,2034,2000,34,17.5,36,300,1.0,1
60.166666666666664,97.13407114796424,14.5,367.0,0.0,56.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,9435.02777777778,2000,2034,-34,20.2,36,300,0.0,0
48.833333333333336,47.04755277612452,40.5,176.0,14.25,65.75,0.3333333333333333,0.0,0.08333333333333333,2213.472222222222,2199,1877,322,37.5,24,0,1.0,1
39.416666666666664,35.45527307593173,31.0,116.0,8.75,64.0,0.25,0.0,0.08333333333333333,1257.0763888888894,1877,2199,-322,37.3,24,0,0.0,0
14.285714285714286,23.620295665950895,5.0,89.0,0.0,13.0,0.2857142857142857,0.0,0.0,557.9183673469387,2211,2169,42,25.9,28,300,0.0,1
13.928571428571429,23.146935266788518,1.5,77.0,0.0,9.75,0.5,0.0,0.0,535.780612244898,2169,2211,-42,16.5,28,300,1.0,0
10.457142857142857,15.377800060277723,5.0,69.0,0.0,14.0,0.6,0.0,0.0,236.47673469387752,2795,2653,142,33.5,107,180,0.5,1
6.685714285714286,8.24195340428271,3.0,28.0,0.0,12.0,0.4857142857142857,0.0,0.0,67.92979591836735,2653,2795,-142,27.1,107,180,0.5,0
44.34285714285714,49.02823842710755,34.0,187.0,7.5,53.5,0.22857142857142856,0.0,0.14285714285714285,2403.7681632653057,2061,1961,100,29.0,71,900,0.0,1
30.514285714285716,34.242305854075916,26.0,131.0,0.0,46.5,0.4857142857142857,0.0,0.05714285714285714,1172.5355102040817,1961,2061,-100,26.8,71,900,1.0,0
22.37142857142857,25.594737979610144,8.0,83.0,0.5,37.0,0.4,0.0,0.0,655.090612244898,1997,2121,-124,24.4,77,300,1.0,1
26.62857142857143,37.3011571741496,7.0,147.0,0.0,40.0,0.45714285714285713,0.0,0.08571428571428572,1391.3763265306122,2121,1997,124,17.4,77,300,0.0,0
73.22857142857143,113.78452963243056,27.0,526.0,3.5,89.5,0.22857142857142856,0.08571428571428572,0.17142857142857143,12946.91918367347,2044,1986,58,17.8,76,300,0.0,1
60.542857142857144,115.99121712000262,12.0,596.0,0.0,61.0,0.4857142857142857,0.11428571428571428,0.05714285714285714,13453.96244897959,1986,2044,-58,25.1,76,300,1.0,0
47.5,57.73719194187862,32.0,247.0,2.25,58.75,0.26666666666666666,0.03333333333333333,0.16666666666666666,3333.5833333333335,1904,2329,-425,32.8,61,900,0.0,1
23.806451612903224,27.863051444449617,15.0,107.0,0.0,38.0,0.41935483870967744,0.0,0.03225806451612903,776.3496357960458,2329,1904,425,68.1,61,900,1.0,0
793.6923076923077,2363.237361841245,74.0,8972.0,20.0,201.0,0.07692307692307693,0.3076923076923077,0.15384615384615385,5584890.8284023665,2056,1949,107,25.8,26,900,0.0,1
29.53846153846154,34.41961735945938,17.0,121.0,0.0,52.0,0.5384615384615384,0.0,0.07692307692307693,1184.7100591715975,1949,2056,-107,27.1,26,900,1.0,0
21.857142857142858,23.033072938268393,15.0,78.0,2.5,28.0,0.42857142857142855,0.0,0.0,530.5224489795918,2209,2101,108,27.9,81,300,1.0,1
40.08571428571429,60.67589374399567,16.0,289.0,4.0,53.5,0.45714285714285713,0.05714285714285714,0.02857142857142857,3681.5640816326536,2101,2209,-108,18.1,81,300,0.0,0
22.82857142857143,35.023653814680905,4.0,141.0,0.0,36.0,0.4857142857142857,0.0,0.05714285714285714,1226.6563265306122,2181,1989,192,28.7,73,180,1.0,1
23.742857142857144,39.901552320066706,5.0,178.0,0.0,29.0,0.5428571428571428,0.0,0.05714285714285714,1592.1338775510205,1989,2181,-192,33.7,73,180,0.0,0
12.428571428571429,15.316257868749823,8.0,57.0,1.0,17.0,0.22857142857142856,0.0,0.0,234.58775510204083,2174,1831,343,29.4,106,300,1.0,1
11.285714285714286,13.95619970493693,6.0,53.0,1.0,14.0,0.2857142857142857,0.0,0.0,194.77551020408163,1831,2174,-343,18.2,106,300,0.0,0
552.7894736842105,2087.954364770189,1.0,9399.0,0.0,56.5,0.3684210526315789,0.15789473684210525,0.05263157894736842,4359553.429362883,2018,2087,-69,22.1,39,300,0.0,1
11.65,19.113542319517855,1.0,50.0,0.0,9.75,0.5,0.0,0.0,365.3275,2087,2018,69,19.5,39,300,1.0,0
35.642857142857146,39.94837229449521,26.0,165.0,2.5,52.5,0.2857142857142857,0.0,0.10714285714285714,1595.872448979592,1999,2005,-6,23.6,57,300,0.0,1
17.93103448275862,32.32478608562738,1.0,138.0,0.0,15.0,0.5172413793103449,0.0,0.034482758620689655,1044.8917954815697,2005,1999,6,19.1,57,300,1.0,0
67.91428571428571,51.39003317963593,63.0,141.0,21.5,126.0,0.45714285714285713,0.0,0.34285714285714286,2640.9355102040818,2013,2094,-81,22.2,159,300,0.0,1
65.62857142857143,56.6200800899094,39.0,149.0,14.0,126.0,0.2,0.0,0.37142857142857144,3205.833469387755,2094,2013,81,18.6,159,300,1.0,0
34.91428571428571,64.85296399375676,12.0,372.0,0.0,41.5,0.6285714285714286,0.02857142857142857,0.0,4205.90693877551,2293,2337,-44,44.8,82,900,1.0,1
37.42857142857143,61.31943794089893,13.0,251.0,0.0,48.5,0.42857142857142855,0.05714285714285714,0.05714285714285714,3760.073469387755,2337,2293,44,58.3,82,900,0.0,0
75.48571428571428,67.88998303077095,58.0,231.0,14.5,128.5,0.4857142857142857,0.05714285714285714,0.2857142857142857,4609.049795918367,1993,2135,-142,26.6,160,300,0.0,1
63.857142857142854,111.86781558279087,11.0,490.0,0.0,56.0,0.6,0.17142857142857143,0.0,12514.408163265309,2135,1993,142,16.9,160,300,1.0,0
33.75,63.67878375094801,3.5,254.0,0.0,27.5,0.55,0.05,0.1,4054.9875,2273,1930,343,35.0,40,60,1.0,1
49.1,69.54847230529222,12.0,258.0,0.75,102.25,0.35,0.05,0.2,4836.99,1930,2273,-343,24.4,40,60,0.0,0
14.771428571428572,23.089992531441858,6.0,108.0,0.0,17.5,0.45714285714285713,0.0,0.02857142857142857,533.1477551020407,2774,2752,22,33.0,116,180,1.0,1
18.2,23.094588110637524,14.0,90.0,0.0,25.5,0.42857142857142855,0.0,0.0,533.36,2752,2774,-22,25.7,116,180,0.0,0
52.96,92.1839378633827,20.0,386.0,1.0,46.0,0.32,0.08,0.04,8497.878400000001,1953,2058,-105,23.9,51,300,0.0,1
37.69230769230769,50.5247610512899,14.0,216.0,0.0,50.5,0.4230769230769231,0.038461538461538464,0.07692307692307693,2552.751479289941,2058,1953,105,17.9,51,300,1.0,0
9.514285714285714,12.387485455828692,5.0,46.0,0.0,13.0,0.45714285714285713,0.0,0.0,153.44979591836736,2691,1845,846,32.3,87,300,1.0,1
17.885714285714286,25.603316111753323,10.0,130.0,0.0,22.0,0.2857142857142857,0.0,0.02857142857142857,655.5297959183673,1845,2691,-846,31.0,87,300,0.0,0
53.371428571428574,73.20073602841737,27.0,280.0,0.0,73.5,0.5142857142857142,0.05714285714285714,0.11428571428571428,5358.34775510204,1997,2091,-94,26.7,112,300,0.0,1
36.94285714285714,57.78083857233685,16.0,243.0,0.0,43.5,0.6285714285714286,0.02857142857142857,0.08571428571428572,3338.6253061224493,2091,1997,94,17.3,112,300,1.0,0
28.357142857142858,46.707459090533675,11.0,212.0,0.0,32.75,0.6428571428571429,0.03571428571428571,0.03571428571428571,2181.586734693877,2085,2029,56,19.7,55,300,1.0,1
43.148148148148145,73.60943161373119,7.0,297.0,0.0,58.0,0.4074074074074074,0.07407407407407407,0.037037037037037035,5418.34842249657,2029,2085,-56,22.3,55,300,0.0,0
25.8125,52.48716360930547,0.0,162.0,0.0,13.0,0.625,0.0,0.125,2754.90234375,2030,2033,-3,23.7,33,300,0.0,1
18.352941176470587,41.5507360683306,2.0,155.0,0.0,9.0,0.5294117647058824,0.0,0.11764705882352941,1726.4636678200693,2033,2030,3,18.2,33,300,1.0,0
11.4,17.872884490199112,3.0,68.0,0.0,11.0,0.7714285714285715,0.0,0.0,319.44,2815,2843,-28,29.9,207,180,0.5,1
7.0,10.985704997209522,3.0,41.0,0.0,8.0,0.5714285714285714,0.0,0.0,120.68571428571428,2843,2815,28,31.0,207,180,0.5,0
36.8,58.6046317038411,14.0,264.0,0.0,38.5,0.5428571428571428,0.02857142857142857,0.08571428571428572,3434.5028571428575,2000,2017,-17,23.2,91,300,1.0,1
31.6,40.84619233871658,13.0,152.0,0.5,46.5,0.5142857142857142,0.0,0.08571428571428572,1668.4114285714286,2017,2000,17,80.1,91,300,0.0,0
40.84615384615385,52.528155313048224,8.0,181.0,3.0,70.0,0.23076923076923078,0.0,0.15384615384615385,2759.207100591716,2074,2034,40,24.6,26,900,0.0,1
8.846153846153847,11.88953097248004,0.0,36.0,0.0,15.0,0.6923076923076923,0.0,0.0,141.36094674556216,2034,2074,-40,24.6,26,900,1.0,0
14.8,18.52843374769862,10.0,80.0,0.0,22.0,0.42857142857142855,0.0,0.0,343.3028571428572,2255,1967,288,42.1,100,900,0.0,1
13.371428571428572,21.65586125118584,5.0,106.0,0.0,15.0,0.5142857142857142,0.0,0.02857142857142857,468.97632653061237,1967,2255,-288,35.4,100,900,1.0,0
36.8,52.04547462144455,16.0,260.0,3.0,49.0,0.2857142857142857,0.02857142857142857,0.08571428571428572,2708.7314285714283,2026,2016,10,20.7,103,300,1.0,1
20.085714285714285,30.12201039446208,7.0,128.0,0.0,28.0,0.42857142857142855,0.0,0.02857142857142857,907.3355102040816,2016,2026,-10,22.0,103,300,0.0,0
14.0,18.415831698374557,7.0,74.0,2.0,15.0,0.4857142857142857,0.0,0.0,339.14285714285717,2336,2607,-271,39.2,95,900,0.0,1
5.628571428571429,8.260355282174919,1.0,32.0,0.0,8.0,0.6571428571428571,0.0,0.0,68.23346938775508,2607,2336,271,46.6,95,900,1.0,0
35.88461538461539,73.23898022810033,10.0,308.0,0.0,20.0,0.38461538461538464,0.07692307692307693,0.038461538461538464,5363.948224852072,2158,2038,120,43.0,52,300,1.0,1
406.11538461538464,1738.3622780546389,22.5,9082.0,7.0,40.75,0.3076923076923077,0.15384615384615385,0.038461538461538464,3021903.4097633134,2038,2158,-120,19.3,52,300,0.0,0
58.885714285714286,76.96706955522191,32.0,316.0,6.0,83.0,0.42857142857142855,0.05714285714285714,0.08571428571428572,5923.929795918367,2115,2016,99,23.6,106,900,1.0,1
69.45714285714286,86.68707033500039,24.0,288.0,6.0,109.0,0.3142857142857143,0.14285714285714285,0.14285714285714285,7514.648163265304,2016,2115,-99,24.4,106,900,0.0,0
31.68,33.63774070891207,21.0,124.0,3.0,45.0,0.44,0.0,0.04,1131.4976000000001,2050,2031,19,38.2,49,900,1.0,1
443.0833333333333,1909.964112155572,27.5,9600.0,14.0,69.5,0.20833333333333334,0.041666666666666664,0.08333333333333333,3647962.909722222,2031,2050,-19,30.9,49,900,0.0,0
59.333333333333336,74.38899261464844,24.0,235.0,0.0,109.0,0.4583333333333333,0.041666666666666664,0.25,5533.722222222222,2101,2030,71,24.1,48,900,1.0,1
65.33333333333333,66.2782434555681,49.5,271.0,9.0,103.75,0.25,0.041666666666666664,0.20833333333333334,4392.805555555556,2030,2101,-71,25.1,48,900,0.0,0
16.294117647058822,36.43974027459961,0.0,152.0,0.0,16.0,0.5294117647058824,0.0,0.058823529411764705,1327.8546712802768,2701,1874,827,32.3,34,300,1.0,1
604.7647058823529,2244.796166022568,28.0,9581.0,0.0,78.0,0.5882352941176471,0.11764705882352941,0.058823529411764705,5039109.826989619,1874,2701,-827,32.9,34,300,0.0,0
40.74285714285714,58.89134928330444,17.0,282.0,4.0,55.5,0.4,0.02857142857142857,0.11428571428571428,3468.191020408163,2034,1978,56,21.3,82,300,1.0,1
20.857142857142858,39.649999356615275,4.0,211.0,0.0,30.0,0.45714285714285713,0.02857142857142857,0.02857142857142857,1572.1224489795916,1978,2034,-56,23.1,82,300,0.0,0
16.228571428571428,19.387898603120917,13.0,80.0,1.5,22.0,0.5428571428571428,0.0,0.0,375.89061224489797,2141,2109,32,30.7,105,300,1.0,1
17.742857142857144,24.587270640537152,6.0,122.0,0.0,29.0,0.45714285714285713,0.0,0.02857142857142857,604.5338775510203,2109,2141,-32,18.0,105,300,0.0,0
11.0,13.319159132617944,7.0,40.0,0.0,13.75,0.7,0.0,0.0,177.4,2722,1718,1004,74.6,21,900,1.0,1
44.0,113.86036104888223,5.0,403.0,1.5,17.0,0.36363636363636365,0.09090909090909091,0.0,12964.181818181818,1718,2722,-1004,345.2,21,900,0.0,0
20.34285714285714,35.284106383261374,8.0,193.0,0.5,28.5,0.5428571428571428,0.0,0.02857142857142857,1244.968163265306,2803,2727,76,43.1,107,180,0.5,1
14.514285714285714,21.891122047300268,3.0,107.0,0.0,27.0,0.4857142857142857,0.0,0.02857142857142857,479.22122448979593,2727,2803,-76,28.5,107,180,0.5,0
28.02857142857143,38.34094097830726,8.0,129.0,0.0,42.5,0.5428571428571428,0.0,0.11428571428571428,1470.0277551020406,2116,1893,223,36.1,122,300,1.0,1
36.4,69.05823629372532,14.0,375.0,0.0,35.5,0.4,0.02857142857142857,0.05714285714285714,4769.04,1893,2116,-223,32.0,122,300,0.0,0
27.470588235294116,30.51444719947051,18.5,126.0,2.0,43.0,0.4411764705882353,0.0,0.029411764705882353,931.1314878892736,2097,2027,70,28.3,68,900,1.0,1
40.1764705882353,41.15213566628339,33.5,179.0,8.25,63.5,0.23529411764705882,0.0,0.058823529411764705,1693.4982698961937,2027,2097,-70,32.2,68,900,0.0,0
508.15,2024.790588554777,20.0,9329.0,1.5,53.25,0.55,0.1,0.1,4099776.9275000007,2181,2131,50,30.5,40,300,0.0,1
20.15,39.30683782753326,0.0,159.0,0.0,23.25,0.6,0.0,0.05,1545.0274999999997,2131,2181,-50,17.2,40,300,1.0,0
38.628571428571426,39.972909193449446,25.0,165.0,4.0,62.5,0.2857142857142857,0.0,0.08571428571428572,1597.8334693877553,1913,2087,-174,25.1,94,300,0.0,1
28.514285714285716,38.13462725553204,10.0,144.0,0.5,36.5,0.45714285714285713,0.0,0.05714285714285714,1454.2497959183672,2087,1913,174,19.0,94,300,1.0,0
23.043478260869566,32.29278861599527,7.0,107.0,0.0,29.5,0.5217391304347826,0.0,0.08695652173913043,1042.8241965973539,2163,1902,261,64.7,45,900,1.0,1
42.86363636363637,50.208923015866645,16.0,167.0,8.5,66.25,0.22727272727272727,0.0,0.18181818181818182,2520.935950413223,1902,2163,-261,146.7,45,900,0.0,0
41.542857142857144,53.26448447251179,22.0,186.0,0.0,54.5,0.37142857142857144,0.0,0.14285714285714285,2837.1053061224493,2156,2152,4,36.7,71,120,1.0,1
43.17142857142857,56.706505403719255,18.0,250.0,0.0,60.5,0.42857142857142855,0.02857142857142857,0.14285714285714285,3215.6277551020407,2152,2156,-4,34.9,71,120,0.0,0
26.485714285714284,32.977370100957266,14.0,124.0,3.5,37.0,0.3142857142857143,0.0,0.02857142857142857,1087.5069387755104,2085,1918,167,25.5,93,300,1.0,1
18.314285714285713,30.463815940105945,6.0,124.0,0.0,14.0,0.4857142857142857,0.0,0.05714285714285714,928.044081632653,1918,2085,-167,21.5,93,300,0.0,0
30.6,47.277418348660774,16.0,221.0,4.5,30.5,0.22857142857142856,0.02857142857142857,0.05714285714285714,2235.1542857142863,2051,2011,40,24.2,113,300,0.0,1
19.02857142857143,33.15115659631605,10.0,187.0,0.0,22.5,0.4,0.0,0.02857142857142857,1098.9991836734691,2011,2051,-40,17.8,113,300,1.0,0
21.0,28.974790103440984,8.0,98.0,1.0,21.0,0.38461538461538464,0.0,0.0,839.5384615384615,2133,1870,263,35.0,25,300,1.0,1
856.6666666666666,2650.9297216050236,48.5,9647.0,3.0,134.75,0.25,0.08333333333333333,0.25,7027428.388888889,1870,2133,-263,28.0,25,300,0.0,0
11.257142857142858,20.13006686120875,3.0,87.0,0.0,9.5,0.6,0.0,0.0,405.21959183673465,2520,1520,1000,46.3,80,300,1.0,1
31.942857142857143,44.556829110790225,15.0,216.0,0.0,48.0,0.4,0.02857142857142857,0.08571428571428572,1985.3110204081634,1520,2520,-1000,31.6,80,300,0.0,0
33.26470588235294,58.42255246630535,7.5,216.0,0.0,29.75,0.4117647058823529,0.029411764705882353,0.08823529411764706,3413.194636678201,2027,2035,-8,23.7,67,300,1.0,1
47.303030303030305,54.854896661893,28.0,186.0,0.0,78.0,0.3333333333333333,0.0,0.12121212121212122,3009.0596877869602,2035,2027,8,20.5,67,300,0.0,0
16.428571428571427,26.281210794336065,7.0,133.0,0.0,20.5,0.6,0.0,0.02857142857142857,690.7020408163264,2743,2804,-61,36.9,120,180,0.0,1
8.628571428571428,13.963392371863375,1.0,56.0,0.0,13.5,0.6571428571428571,0.0,0.0,194.97632653061225,2804,2743,61,35.9,120,180,1.0,0
80.8125,57.43498362278864,64.0,223.0,44.0,96.25,0.1875,0.0625,0.1875,3298.77734375,2088,1999,89,19.8,33,300,0.0,1
25.41176470588235,31.29190615803806,4.0,88.0,0.0,48.0,0.29411764705882354,0.0,0.0,979.1833910034603,1999,2088,-89,24.9,33,300,1.0,0
14.057142857142857,21.386167568437926,4.0,85.0,0.0,16.0,0.5142857142857142,0.0,0.0,457.3681632653062,2399,2432,-33,44.6,81,900,0.0,1
9.057142857142857,11.474052359607759,4.0,41.0,0.0,15.0,0.7714285714285715,0.0,0.0,131.6538775510204,2432,2399,33,102.4,81,900,1.0,0
34.5,36.98986347636336,19.5,126.0,2.0,60.0,0.36363636363636365,0.0,0.045454545454545456,1368.25,2016,2095,-79,34.1,44,900,0.0,1
16.045454545454547,23.88509857388697,5.5,81.0,0.0,13.5,0.8636363636363636,0.0,0.0,570.4979338842975,2095,2016,79,44.5,44,900,1.0,0
